MTX,1993-09-13,14.1007,13.98,13.7517,13.676,13.5606,12.8872,12.6548,12.4315,12.0221,11.6663,13.5606,14.1007,11.6663,12.8872,11.6663,14.1007,0.5401,1.2209,2.4344,47,0
MTX,1993-09-27,13.5914,13.6633,13.6359,13.5975,13.5225,12.9507,12.7347,12.5232,12.1276,11.7777,13.5225,13.6633,11.7777,12.9507,11.7777,13.6633,0.1408,1.173,1.8856,49,0
MTX,1993-10-11,13.7996,13.769,13.704,13.6663,13.5965,13.061,12.8534,12.6479,12.2587,11.9102,13.5965,13.7996,11.9102,13.061,11.9102,13.7996,0.2031,1.1508,1.8894,51,0
MTX,1993-07-26,13.2158,13.2433,13.2041,13.1519,13.0446,12.3094,12.0652,11.837,11.4332,11.0948,13.0446,13.2433,11.0948,12.3094,11.0948,13.2433,0.1987,1.2146,2.1485,40,0
MTX,1993-10-18,13.7273,13.731,13.6951,13.6646,13.6038,13.0993,12.8979,12.697,12.3135,11.9674,13.6038,13.731,11.9674,13.0993,11.9674,13.731,0.1272,1.1319,1.7636,52,0
MTX,1993-11-01,14.1692,14.0454,13.8892,13.8394,13.7617,13.2458,13.0463,12.8469,12.464,12.1159,13.7617,14.1692,12.1159,13.2458,12.1159,14.1692,0.4075,1.1299,2.0533,54,0
MTX,1993-11-22,13.6926,13.7807,13.8063,13.7893,13.7475,13.3338,13.1546,12.9705,12.6079,12.2702,13.6926,13.8063,12.2702,13.3338,12.2702,13.8063,0.1137,1.0636,1.5361,57,0
MTX,1993-11-15,13.8942,13.9256,13.8763,13.8435,13.7841,13.323,13.1348,12.9438,12.5719,12.2288,13.7841,13.9256,12.2288,13.323,12.2288,13.9256,0.1415,1.0942,1.6968,56,0
MTX,1993-12-13,12.1803,12.5494,13.0257,13.1189,13.2026,13.1124,12.9907,12.8515,12.5526,12.2559,12.1803,13.2026,12.2559,13.1124,12.1803,13.2026,1.0223,0.8565,1.0223,60,0
MTX,1993-09-20,13.7028,13.755,13.6705,13.6189,13.5286,12.9142,12.6909,12.4741,12.0724,11.72,13.5286,13.755,11.72,12.9142,11.72,13.755,0.2264,1.1942,2.035,48,0
MTX,1993-10-25,13.9246,13.8613,13.7727,13.735,13.6686,13.1653,12.9659,12.7665,12.3844,12.038,13.6686,13.9246,12.038,13.1653,12.038,13.9246,0.256,1.1273,1.8866,53,0
MTX,1993-12-06,12.68,12.9839,13.3246,13.3804,13.42,13.2111,13.0678,12.9116,12.5882,12.2754,12.68,13.42,12.2754,13.2111,12.2754,13.42,0.74,0.9357,1.1446,59,0
MTX,1993-11-29,13.037,13.3143,13.5472,13.5727,13.5767,13.2724,13.1116,12.9418,12.599,12.2738,13.037,13.5767,12.2738,13.2724,12.2738,13.5767,0.5397,0.9986,1.3029,58,0
MTX,1993-12-20,12.018,12.3182,12.813,12.9246,13.0342,13.0313,12.9276,12.8029,12.5253,12.2428,12.018,13.0342,12.2428,13.0313,12.018,13.0342,1.0162,0.7885,1.0162,61,0
MTX,1994-01-03,12.7285,12.7102,12.8972,12.9673,13.0454,13.0395,12.9461,12.8312,12.5697,12.2983,12.7102,13.0454,12.2983,13.0395,12.2983,13.0454,0.3352,0.7412,0.7471,63,0
MTX,1993-12-27,12.7837,12.7286,12.9469,13.0207,13.0986,13.0647,12.9621,12.8393,12.5655,12.2856,12.7286,13.0986,12.2856,13.0647,12.2856,13.0986,0.37,0.7791,0.813,62,0
MTX,1993-11-08,14.1221,14.0553,13.923,13.8757,13.8009,13.2993,13.1035,12.9068,12.5272,12.1801,13.8009,14.1221,12.1801,13.2993,12.1801,14.1221,0.3212,1.1192,1.942,55,0
MTX,1994-01-10,12.6425,12.659,12.8353,12.9041,12.9843,13.0083,12.9245,12.8178,12.5692,12.3068,12.6425,12.9843,12.3068,13.0083,12.3068,13.0083,0.3418,0.7015,0.7015,64,0
MTX,1994-02-14,12.7524,12.7422,12.7805,12.8153,12.8678,12.9326,12.8788,12.8007,12.6001,12.3733,12.7422,12.8678,12.3733,12.9326,12.3733,12.9326,0.1256,0.5593,0.5593,69,0
MTX,1994-01-24,12.7095,12.6865,12.7876,12.8428,12.9141,12.9672,12.8979,12.8045,12.5775,12.3307,12.6865,12.9141,12.3307,12.9672,12.3307,12.9672,0.2276,0.6365,0.6365,66,0
MTX,1994-02-07,12.7613,12.7415,12.7887,12.8283,12.8856,12.9456,12.8868,12.8036,12.5942,12.3607,12.7415,12.8856,12.3607,12.9456,12.3607,12.9456,0.1441,0.5849,0.5849,68,0
MTX,1994-01-17,12.5703,12.6054,12.774,12.8417,12.9235,12.9754,12.9008,12.8022,12.5664,12.3131,12.5703,12.9235,12.3131,12.9754,12.3131,12.9754,0.3532,0.6623,0.6623,65,0
MTX,1994-02-28,13.0088,12.9377,12.8842,12.8945,12.9209,12.9528,12.9021,12.8286,12.6381,12.4198,12.8842,13.0088,12.4198,12.9528,12.4198,13.0088,0.1246,0.533,0.589,71,0
MTX,1994-01-31,12.7791,12.7405,12.7987,12.8437,12.9059,12.9595,12.8952,12.8067,12.5881,12.3477,12.7405,12.9059,12.3477,12.9595,12.3477,12.9595,0.1654,0.6118,0.6118,67,0
MTX,1994-02-22,12.9233,12.8595,12.8375,12.8582,12.8961,12.943,12.8908,12.815,12.6195,12.3969,12.8375,12.9233,12.3969,12.943,12.3969,12.943,0.0858,0.5461,0.5461,70,0
MTX,1994-03-14,12.7806,12.8168,12.8338,12.8489,12.8775,12.9261,12.8846,12.8203,12.646,12.4405,12.7806,12.8775,12.4405,12.9261,12.4405,12.9261,0.0969,0.4856,0.4856,73,0
MTX,1994-03-28,12.5043,12.6202,12.7238,12.7519,12.7922,12.8761,12.8461,12.7926,12.6372,12.4465,12.5043,12.7922,12.4465,12.8761,12.4465,12.8761,0.2879,0.4296,0.4296,75,0
MTX,1994-03-07,12.9346,12.9119,12.8799,12.8893,12.9133,12.9468,12.8998,12.8302,12.6468,12.4342,12.8799,12.9346,12.4342,12.9468,12.4342,12.9468,0.0547,0.5126,0.5126,72,0
MTX,1994-04-25,12.3888,12.3734,12.4641,12.5037,12.5604,12.7202,12.7155,12.6861,12.5728,12.4157,12.3734,12.5604,12.4157,12.7202,12.3734,12.7202,0.187,0.3045,0.3468,79,0
MTX,1994-03-21,12.8497,12.8508,12.8493,12.8597,12.8827,12.9256,12.8865,12.8251,12.6567,12.4562,12.8493,12.8827,12.4562,12.9256,12.4562,12.9256,0.0334,0.4694,0.4694,74,0
MTX,1994-04-11,12.2014,12.3055,12.4907,12.5419,12.6082,12.7661,12.754,12.7164,12.5875,12.417,12.2014,12.6082,12.417,12.7661,12.2014,12.7661,0.4068,0.3491,0.5647,77,0
MTX,1994-04-04,12.0686,12.2911,12.5254,12.5797,12.6473,12.7959,12.7787,12.736,12.5978,12.4198,12.0686,12.6473,12.4198,12.7959,12.0686,12.7959,0.5787,0.3761,0.7273,76,0
MTX,1994-05-02,12.5661,12.4968,12.5149,12.5406,12.5833,12.7217,12.7171,12.6889,12.5795,12.4264,12.4968,12.5833,12.4264,12.7217,12.4264,12.7217,0.0865,0.2953,0.2953,80,0
MTX,1994-05-09,12.5437,12.505,12.5161,12.5376,12.5755,12.7088,12.7062,12.6807,12.5772,12.4295,12.505,12.5755,12.4295,12.7088,12.4295,12.7088,0.0705,0.2793,0.2793,81,0
MTX,1994-04-18,12.2094,12.2761,12.441,12.492,12.5593,12.7307,12.7242,12.6921,12.573,12.4105,12.2094,12.5593,12.4105,12.7307,12.2094,12.7307,0.3499,0.3202,0.5213,78,0
MTX,1994-05-23,12.3367,12.384,12.4453,12.4713,12.5125,12.6592,12.6637,12.6457,12.5569,12.4221,12.3367,12.5125,12.4221,12.6637,12.3367,12.6637,0.1758,0.2416,0.327,83,0
MTX,1994-06-13,12.9516,12.8273,12.6959,12.6787,12.6719,12.7195,12.7154,12.6939,12.6059,12.4762,12.6719,12.9516,12.4762,12.7195,12.4762,12.9516,0.2797,0.2433,0.4754,86,0
MTX,1994-05-31,12.7215,12.6248,12.5655,12.569,12.5867,12.688,12.6883,12.6682,12.5784,12.4445,12.5655,12.7215,12.4445,12.6883,12.4445,12.7215,0.156,0.2438,0.277,84,0
MTX,1994-06-20,12.9412,12.8618,12.7386,12.7175,12.7043,12.7331,12.7274,12.7055,12.6186,12.4911,12.7043,12.9412,12.4911,12.7331,12.4911,12.9412,0.2369,0.242,0.4501,87,0
MTX,1994-06-06,12.6799,12.6293,12.5787,12.5797,12.5931,12.6848,12.6855,12.6667,12.5807,12.4509,12.5787,12.6799,12.4509,12.6855,12.4509,12.6855,0.1012,0.2346,0.2346,85,0
MTX,1994-07-05,13.4893,13.2967,13.0314,12.974,12.9183,12.8427,12.8227,12.7915,12.6947,12.5631,12.9183,13.4893,12.5631,12.8427,12.5631,13.4893,0.571,0.2796,0.9262,89,0
MTX,1994-06-27,13.1701,13.0408,12.8587,12.8223,12.7911,12.7761,12.7647,12.7393,12.6492,12.5209,12.7911,13.1701,12.5209,12.7761,12.5209,13.1701,0.379,0.2552,0.6492,88,0
MTX,1994-07-18,13.6263,13.5095,13.2477,13.1764,13.0986,12.9484,12.9164,12.8771,12.7713,12.6358,13.0986,13.6263,12.6358,12.9484,12.6358,13.6263,0.5277,0.3126,0.9905,91,0
MTX,1994-07-25,13.7759,13.6482,13.3709,13.2916,13.202,13.0114,12.9725,12.9282,12.8166,12.6781,13.202,13.7759,12.6781,13.0114,12.6781,13.7759,0.5739,0.3333,1.0978,92,0
MTX,1994-05-16,12.5032,12.4909,12.5064,12.5261,12.5614,12.6929,12.6927,12.6701,12.5727,12.4306,12.4909,12.5614,12.4306,12.6929,12.4306,12.6929,0.0705,0.2623,0.2623,82,0
MTX,1994-08-08,13.4639,13.5032,13.383,13.3255,13.2518,13.0626,13.0211,12.9753,12.8633,12.7263,13.2518,13.5032,12.7263,13.0626,12.7263,13.5032,0.2514,0.3363,0.7769,94,0
MTX,1994-08-15,13.4022,13.4489,13.3753,13.3278,13.2629,13.0805,13.0388,12.9931,12.882,12.7464,13.2629,13.4489,12.7464,13.0805,12.7464,13.4489,0.186,0.3341,0.7025,95,0
MTX,1994-08-01,13.7044,13.6431,13.4185,13.3441,13.2559,13.0515,13.0092,12.9626,12.8486,12.7094,13.2559,13.7044,12.7094,13.0515,12.7094,13.7044,0.4485,0.3421,0.995,93,0
